hour,day_of_week,is_night,amount_paid,log_amount_paid,is_whole_units,currency_mismatch,amount_mismatch_pct,same_account,same_bank,payment_format,payment_currency,sender_txn_count,receiver_txn_count,from_bank_txn_count,to_bank_txn_count,amount_vs_sender_median,Is Laundering
2,3,1,781815.74,13.5694,0,0,0.0,0,1,Cheque,Yen,1,1,146,106,1.0,0
13,0,0,3471.71,8.1527,0,0,0.0,0,0,Cheque,Yuan,1,1,12,27,1.0,0
5,2,1,426.22,6.0573,0,0,0.0,0,0,Credit Card,Euro,1,1,16,5,1.0,0
0,1,1,3139.42,8.0521,0,0,0.0,0,0,Cheque,Yuan,1,1,2,11,1.0,0
18,2,0,5994.85,8.6988,0,0,0.0,0,0,Cheque,Euro,1,1,82,7,1.0,0
12,5,0,18666330.85,16.7422,0,0,0.0,0,0,Cheque,Yen,1,1,12,12,1.0,0
21,3,0,13959.02,9.544,0,0,0.0,0,0,Cash,Rupee,106,1,1770,3,0.1703,0
21,1,0,4164.07,8.3345,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,14,18,1.0,0
0,0,1,10.14,2.4105,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,18,16,1.0,0
9,2,0,648.66,6.4764,0,0,0.0,0,0,Cheque,Euro,1,2,19,11,1.0,0
2,3,1,65.13,4.1916,0,0,0.0,0,0,Cash,Euro,1,1,3,11,1.0,0
23,3,1,5325.79,8.5805,0,0,0.0,0,0,Cash,US Dollar,3,1,58,14,0.3239,0
0,3,1,1498.93,7.3132,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
7,5,0,5044.64,8.5263,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,2,12,1.0,0
9,1,0,17625.99,9.7772,0,0,0.0,0,0,Credit Card,US Dollar,1,1,25,5,1.0,0
18,0,0,0.228629,0.2059,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,11,5,1.0,0
7,3,0,340.12,5.8322,0,0,0.0,0,0,Cash,Euro,3,1,16,13,0.2763,0
4,3,1,49.63,3.9245,0,0,0.0,0,0,ACH,Euro,1,1,30,10,1.0,0
17,4,0,7356.54,8.9035,0,0,0.0,0,0,Cheque,Yuan,1,1,36,2,1.0,0
7,3,0,119.16,4.7888,0,0,0.0,0,0,Cheque,Euro,1,1,60,23,1.0,0
10,2,0,126.24,4.8461,0,0,0.0,0,0,Credit Card,Australian Dollar,60,1,1770,55,0.1035,0
9,3,0,1422095.25,14.1676,0,0,0.0,1,1,Reinvestment,Ruble,1,1,1,2,1.0,0
3,3,1,2989.48,8.0032,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,16,13,1.0,0
0,3,1,5.31,1.8421,0,0,0.0,0,0,Credit Card,Euro,3,1,31,17,0.0005,0
0,3,1,3322.99,8.1089,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,13,3.2817,0
6,3,0,708.29,6.5643,0,0,0.0,0,0,Credit Card,Euro,1,1,380,19,1.0,0
4,3,1,467.57,6.1497,0,0,0.0,0,0,ACH,US Dollar,1,1,9,7,1.0,0
5,0,1,15.91,2.8279,0,0,0.0,0,0,Cash,US Dollar,1,1,18,25,1.0,0
22,5,1,1994.56,7.5987,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,10,63,1.0,0
15,4,0,617.19,6.4268,0,0,0.0,0,0,Cash,Australian Dollar,1,1,1,43,1.0,0
19,4,0,8.04,2.2017,0,0,0.0,0,0,ACH,Australian Dollar,1,1,27,9,1.0,0
16,3,0,50.89,3.9491,0,0,0.0,1,1,Reinvestment,Australian Dollar,1,1,4,8,1.0,0
16,4,0,426.48,6.0579,0,0,0.0,0,0,ACH,US Dollar,1,1,1,20,1.0,0
4,3,1,317773.0,12.6691,1,0,0.0,1,1,Reinvestment,Yuan,1,1,24,23,1.0,0
12,4,0,1120.51,7.0224,0,0,0.0,0,0,Cheque,US Dollar,1,1,25,27,1.0,0
22,5,1,0.011996,0.0119,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,3,53,1.0,0
0,4,1,65.55,4.198,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,3,14,1.0,0
0,4,1,55.27,4.0302,0,0,0.0,0,0,Credit Card,US Dollar,1,1,2,22,1.0,0
5,1,1,2415.75,7.7902,0,0,0.0,0,0,ACH,US Dollar,1,1,7,11,1.0,0
13,4,0,1307.09,7.1763,0,0,0.0,0,0,Credit Card,US Dollar,2,2,22,8,1.0,0
0,1,1,7.19,2.1029,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,34,16,1.0,0
0,5,1,507.82,6.2321,0,0,0.0,0,0,Credit Card,Rupee,1,1,1,19,1.0,0
7,2,0,0.185902,0.1705,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,25,14,1.0,0
12,2,0,45581.78,10.7273,0,0,0.0,0,0,Cheque,Yuan,1,1,21,15,1.0,0
6,4,0,44831.86,10.7107,0,0,0.0,0,0,Credit Card,Rupee,1,1,1,10,1.0,0
6,3,0,150.79,5.0225,0,0,0.0,1,1,Reinvestment,Yuan,1,1,20,20,1.0,0
12,0,0,51.64,3.9635,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,20,1.0,0
16,4,0,2833.24,7.9495,0,0,0.0,0,0,ACH,US Dollar,1,1,1,23,1.0,0
20,0,0,16541.66,9.7137,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,14,26,1.0,0
0,3,1,5.74,1.9081,0,0,0.0,1,1,Reinvestment,Euro,1,1,3,5,1.0,0
0,4,1,77.44,4.3623,0,0,0.0,0,0,Credit Card,US Dollar,1,1,1,15,1.0,0
1,4,1,1305.91,7.1754,0,0,0.0,0,0,Credit Card,Euro,1,1,19,10,1.0,0
16,3,0,954.53,6.8623,0,0,0.0,0,0,Cheque,US Dollar,1,1,23,15,1.0,0
1,4,1,75736.43,11.235,0,0,0.0,0,0,Credit Card,Rupee,1,1,19,14,1.0,0
0,3,1,7518420.56,15.8329,0,0,0.0,0,1,Cheque,Yuan,3,1,380,185,7382.3636,0
7,4,0,184861.55,12.1274,0,0,0.0,0,0,Credit Card,Rupee,1,1,176,17,1.0,0
10,3,0,260644.28,12.4709,0,0,0.0,1,1,Reinvestment,Yuan,1,1,21,18,1.0,0
21,2,0,169.13,5.1366,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,18,18,1.0,0
12,1,0,5227.39,8.5619,0,0,0.0,0,0,Cheque,Saudi Riyal,2,1,100,4,0.0668,0
0,3,1,1141.08,7.0406,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,5,8,1.0,0
15,2,0,872586.77,13.6792,0,0,0.0,0,0,Credit Card,Rupee,1,1,6,6,1.0,0
20,0,0,48.46,3.9012,0,0,0.0,0,0,Cheque,US Dollar,1,1,21,15,1.0,0
14,0,0,82.62,4.4263,0,0,0.0,0,0,ACH,Euro,2,2,79,43,0.5421,0
4,2,1,1101.68,7.0055,0,0,0.0,0,0,ACH,Brazil Real,1,1,73,25,1.0,0
0,3,1,21.56,3.1162,0,0,0.0,1,1,Reinvestment,Shekel,1,1,3,4,1.0,0
2,4,1,18799.7,9.8416,0,0,0.0,0,0,Cash,Yuan,1,1,55,56,1.0,0
0,5,1,15739.48,9.664,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,48,15.5439,0
0,3,1,25126.23,10.1317,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,51,18,1.0,0
3,4,1,172.82,5.158,0,0,0.0,0,0,ACH,US Dollar,1,1,1,16,1.0,0
16,1,0,95.88,4.5735,0,0,0.0,0,0,Credit Card,Euro,1,1,38,7,1.0,0
11,4,0,1039.98,6.9479,0,0,0.0,0,0,Cash,US Dollar,1,1,20,34,1.0,0
11,3,0,0.724099,0.5447,0,0,0.0,0,0,Bitcoin,Bitcoin,2,2,87,8,0.526,0
4,0,1,3904.5,8.2701,0,0,0.0,0,0,ACH,Euro,1,1,176,32,1.0,0
4,4,1,96.29,4.5777,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,13,1.0,0
3,3,1,160.55,5.0848,0,0,0.0,0,0,ACH,Euro,1,1,13,2,1.0,0
10,0,0,2070.73,7.6361,0,0,0.0,0,0,Credit Card,Mexican Peso,1,1,3,8,1.0,0
8,4,0,10146.66,9.225,0,0,0.0,0,0,Cheque,Shekel,1,1,10,7,1.0,0
13,4,0,0.012645,0.0126,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,12,1.0,0
21,1,0,234.9,5.4634,0,0,0.0,0,0,Cash,US Dollar,1,1,18,21,1.0,0
15,3,0,6242.58,8.7393,0,0,0.0,0,0,Wire,US Dollar,1,1,21,23,1.0,0
21,3,0,12784.57,9.4561,0,0,0.0,0,0,Credit Card,Mexican Peso,1,1,23,7,1.0,0
12,3,0,365107.24,12.8079,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,3,1.0,0
9,3,0,37452.81,10.5309,0,0,0.0,0,0,Cheque,Yen,2,1,59,23,0.3784,0
22,4,1,3996.3,8.2934,0,0,0.0,0,0,Credit Card,Euro,1,1,32,28,1.0,0
14,2,0,4451.3,8.4012,0,0,0.0,0,0,Credit Card,US Dollar,1,1,3,6,1.0,0
6,4,0,2091.15,7.6459,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,22,2.0652,0
5,0,1,287.34,5.6641,0,0,0.0,0,0,Cheque,US Dollar,1,1,69,33,1.0,0
13,3,0,2117.0,7.6582,1,0,0.0,0,0,Credit Card,Australian Dollar,1,1,83,3,1.0,0
6,3,0,13922.21,9.5413,0,0,0.0,0,0,Cheque,Yuan,1,1,11,4,1.0,0
13,4,0,520.56,6.2568,0,0,0.0,0,0,ACH,US Dollar,1,1,2,23,1.0,0
22,3,1,140.5,4.9523,0,0,0.0,0,0,Credit Card,US Dollar,2,1,53,30,0.016,0
5,4,1,64983.17,11.0819,0,0,0.0,0,0,Cheque,Euro,1,1,14,13,1.0,0
3,4,1,1725.34,7.4538,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,100,24,1.0,0
11,4,0,8332.07,9.028,0,0,0.0,0,0,ACH,US Dollar,1,1,15,22,1.0,1
22,0,1,533.7,6.2817,0,0,0.0,0,0,Cheque,Euro,1,1,60,15,1.0,0
3,1,1,10801.11,9.2875,0,0,0.0,0,0,Cheque,Rupee,106,1,1770,20,0.1318,0
17,5,0,264940.71,12.4873,0,0,0.0,0,0,Credit Card,Rupee,1,1,16,17,1.0,0
0,3,1,21637.98,9.9823,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,1,5,1.0,0
7,4,0,1396.59,7.2425,0,0,0.0,0,0,Credit Card,Euro,1,1,79,45,1.0,0
4,4,1,90.97,4.5215,0,0,0.0,0,0,ACH,Euro,1,1,380,33,1.0,0
16,2,0,27.76,3.359,0,0,0.0,0,0,Credit Card,Euro,1,1,35,25,1.0,0
12,0,0,71065.44,11.1714,0,0,0.0,0,0,Credit Card,Yuan,1,1,55,14,1.0,0
22,1,1,2820.33,7.945,0,0,0.0,0,0,Cheque,Euro,1,1,59,45,1.0,0
17,4,0,538.5,6.2906,0,0,0.0,0,0,ACH,US Dollar,1,1,1,51,1.0,0
0,3,1,902416.09,13.7128,0,0,0.0,1,1,Reinvestment,Euro,1,1,33,32,1.0,0
7,5,0,4117.24,8.3232,0,0,0.0,0,0,ACH,US Dollar,1,1,7,23,1.0,1
5,4,1,1235460.36,14.027,0,0,0.0,0,0,Cheque,Rupee,1,1,1,13,1.0,0
9,4,0,3707.51,8.2184,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,12,21,1.0,0
0,3,1,12575.73,9.4396,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,89,48,1.0,0
6,3,0,362.77,5.8965,0,0,0.0,0,1,Cash,Saudi Riyal,1,1,100,63,1.0,0
10,1,0,575.91,6.3577,0,0,0.0,0,0,Credit Card,Shekel,1,1,9,23,1.0,0
0,3,1,68.25,4.2377,0,0,0.0,0,0,Credit Card,US Dollar,1,2,5,11,1.0,0
0,3,1,6.0,1.9459,1,0,0.0,1,1,Reinvestment,Euro,1,1,82,41,1.0,0
7,4,0,301.25,5.7113,0,0,0.0,0,0,Cheque,US Dollar,1,1,8,15,1.0,0
8,4,0,15244.16,9.632,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,1,12,1.0,0
11,1,0,24088.8,10.0895,0,0,0.0,0,0,Cheque,Brazil Real,1,1,40,24,1.0,0
16,1,0,16944.09,9.7377,0,0,0.0,0,0,ACH,Shekel,1,1,18,15,1.0,0
5,4,1,5663.97,8.6421,0,0,0.0,0,0,Cheque,Shekel,1,1,26,40,1.0,0
23,1,1,272.37,5.6108,0,0,0.0,0,0,Credit Card,US Dollar,2,1,5,11,0.0164,0
20,5,0,60.01,4.111,0,0,0.0,0,0,Cheque,US Dollar,1,1,71,14,1.0,0
0,4,1,137.78,4.9329,0,0,0.0,0,0,Credit Card,US Dollar,1,1,1,7,1.0,0
2,0,1,895.27,6.7982,0,0,0.0,0,0,Credit Card,Saudi Riyal,83,1,1770,2,0.3179,0
11,0,0,2294.04,7.7385,0,0,0.0,0,0,ACH,Euro,1,1,1,10,1.0,0
19,2,0,983.08,6.8917,0,0,0.0,0,0,Cheque,Yuan,1,1,14,11,1.0,0
17,6,0,1136.7,7.0368,0,0,0.0,0,0,Cheque,Euro,1,1,14,4,1.0,0
0,3,1,126.59,4.8488,0,0,0.0,0,0,Credit Card,US Dollar,1,1,69,185,1.0,0
8,4,0,10530867.53,16.1698,0,0,0.0,0,0,Cheque,Brazil Real,1,1,5,13,1.0,0
15,3,0,338517.05,12.7323,0,0,0.0,0,0,Cheque,Yen,1,1,56,10,1.0,0
16,4,0,2.47,1.2442,0,0,0.0,0,0,Cash,US Dollar,1,1,20,174,1.0,0
4,6,1,12990.33,9.472,0,0,0.0,0,0,Credit Card,Yuan,1,1,23,14,1.0,0
15,0,0,16.49,2.8616,0,0,0.0,0,0,Cash,Yuan,113,1,1770,7,0.0029,0
2,4,1,158.93,5.0747,0,0,0.0,0,0,ACH,Euro,1,1,1,45,1.0,0
8,4,0,57.55,4.0699,0,0,0.0,0,0,Credit Card,Euro,1,1,79,17,1.0,0
22,3,1,93340117.56,18.3518,0,0,0.0,1,1,Reinvestment,Rupee,1,1,8,14,1.0,0
8,4,0,3162.49,8.0594,0,0,0.0,0,0,Credit Card,US Dollar,2,1,51,7,1.82,0
3,1,1,177.67,5.1855,0,0,0.0,0,0,ACH,US Dollar,2,2,4,17,1.0,0
5,3,1,267.55,5.593,0,0,0.0,0,0,Cheque,US Dollar,1,1,69,19,1.0,0
18,0,0,595.82,6.3916,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,19,0.5884,0
10,3,0,944.9,6.8521,0,0,0.0,0,0,Cheque,US Dollar,1,1,380,20,1.0,0
0,0,1,2414.26,7.7896,0,0,0.0,0,0,Credit Card,Euro,1,1,64,23,1.0,0
1,3,1,0.08573,0.0823,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,13,1.0,0
21,1,0,2522.07,7.8332,0,0,0.0,0,0,ACH,Saudi Riyal,1,1,146,20,1.0,0
0,3,1,205.31,5.3294,0,0,0.0,0,0,Cheque,US Dollar,1,1,26,14,1.0,0
7,1,0,119.68,4.7931,0,0,0.0,0,0,Cash,Euro,383,1,1770,39,0.1227,0
17,3,0,4585.78,8.4309,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,20,1.0,0
20,3,0,21093.29,9.9568,0,0,0.0,0,0,Credit Card,US Dollar,1,1,7,35,1.0,0
20,4,0,5001235.99,15.4252,0,0,0.0,0,0,Cheque,Shekel,1,1,9,12,1.0,0
0,3,1,99.41,4.6093,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,11,16,1.0,0
17,4,0,209.88,5.3513,0,0,0.0,0,0,Cheque,US Dollar,1,1,65,11,1.0,0
4,4,1,3245.5,8.0853,0,0,0.0,0,1,Cheque,Australian Dollar,2,1,76,43,0.4228,0
3,1,1,10121.61,9.2225,0,0,0.0,0,0,ACH,Euro,2,1,380,39,1.9945,0
4,3,1,1721.83,7.4517,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,185,1.765,0
15,4,0,21.59,3.1175,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,25,0.0221,0
17,4,0,13538619.7,16.4211,0,0,0.0,0,0,Cheque,Rupee,1,1,7,14,1.0,0
15,3,0,1090.57,6.9954,0,0,0.0,0,0,ACH,Swiss Franc,1,2,18,12,1.0,0
17,1,0,715.76,6.5747,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,46,5,1.0,0
23,5,1,10.54,2.4458,0,0,0.0,0,0,Cash,US Dollar,1,1,5,5,1.0,0
1,3,1,42688.38,10.6617,0,0,0.0,0,0,Cheque,Shekel,1,1,2,5,1.0,0
19,2,0,86.76,4.4746,0,0,0.0,0,0,Credit Card,US Dollar,1,1,106,7,1.0,0
1,4,1,401.68,5.9981,0,0,0.0,0,0,Credit Card,US Dollar,1,1,1,5,1.0,0
15,2,0,771928.94,13.5566,0,0,0.0,0,0,Cheque,Rupee,1,1,34,3,1.0,0
3,4,1,347.3,5.8531,0,0,0.0,0,0,Cheque,US Dollar,2,1,89,11,0.1813,0
0,3,1,10108.21,9.2212,0,0,0.0,0,0,Credit Card,Euro,1,1,9,16,1.0,0
13,1,0,59792.65,10.9987,0,0,0.0,0,0,Cash,Euro,383,1,1770,26,61.2906,0
20,4,0,0.111865,0.106,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,16,1.0,0
4,3,1,60744.42,11.0144,0,0,0.0,1,1,Reinvestment,Euro,1,1,16,9,1.0,0
22,3,1,1764.66,7.4763,0,0,0.0,0,0,Credit Card,US Dollar,1,1,46,9,1.0,0
20,4,0,1146.79,7.0456,0,0,0.0,0,0,Cheque,Brazil Real,1,1,380,7,1.0,0
19,3,0,12.23,2.5825,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,18,9,1.0,0
19,3,0,18329.76,9.8163,0,0,0.0,1,1,Reinvestment,Yuan,1,1,6,6,1.0,0
21,3,0,24235.28,10.0956,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,21,29,1.0,0
19,2,0,85.49,4.46,0,0,0.0,0,0,ACH,US Dollar,2,1,89,174,0.7875,0
10,3,0,23995.02,10.0856,0,0,0.0,0,0,Cheque,Yuan,113,1,1770,6,4.2532,0
4,4,1,0.150922,0.1406,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,11,13,1.0,1
19,4,0,28851.64,10.27,0,0,0.0,0,0,Cheque,Ruble,2,2,59,4,1.7351,0
13,3,0,1058.13,6.9652,0,0,0.0,0,0,Cheque,UK Pound,1,1,13,2,1.0,0
10,4,0,601261.34,13.3068,0,0,0.0,0,0,Cheque,Yen,63,1,1770,22,2.9986,0
13,3,0,30.437962,3.448,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,6,1.0,0
0,1,1,309.78,5.7391,0,0,0.0,0,0,Credit Card,Yuan,1,1,10,9,1.0,0
9,3,0,136.34,4.9225,0,0,0.0,1,1,Reinvestment,Yuan,1,1,2,3,1.0,0
3,6,1,198.75,5.2971,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,33,0.1963,0
9,3,0,18205.93,9.8096,0,0,0.0,0,0,Cash,US Dollar,1,1,3,7,1.0,0
18,4,0,2652068.25,14.7909,0,0,0.0,0,0,Cash,US Dollar,1,1,17,13,1.0,0
16,3,0,1664.43,7.4178,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,13,24,1.0,0
12,6,0,398.49,5.9902,0,0,0.0,0,0,Cheque,Euro,1,1,2,16,1.0,0
0,5,1,0.038648,0.0379,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,6,4,1.0,0
22,3,1,12489.6,9.4327,0,0,0.0,1,1,Reinvestment,Australian Dollar,1,1,2,8,1.0,0
19,2,0,5748.62,8.6569,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,3,15,1.0,0
0,5,1,1500.74,7.3144,0,0,0.0,0,0,Cheque,US Dollar,1,1,4,11,1.0,0
2,5,1,1042.51,6.9503,0,0,0.0,0,0,Credit Card,US Dollar,2,1,69,31,1.92,0
12,6,0,376.04,5.9324,0,0,0.0,0,0,ACH,US Dollar,1,1,16,7,1.0,0
3,6,1,66.69,4.2149,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,22,0.0684,0
13,4,0,234.68,5.4625,0,0,0.0,0,0,Cheque,Euro,2,1,59,14,0.0033,0
6,1,0,12042.72,9.3963,0,0,0.0,0,0,Cheque,US Dollar,1,1,106,9,1.0,0
0,3,1,485.42,6.1871,0,0,0.0,1,1,Reinvestment,Yuan,1,1,6,15,1.0,0
0,5,1,0.42,0.3507,0,0,0.0,0,0,Credit Card,Euro,1,1,10,9,1.0,0
0,3,1,29.93,3.4317,0,0,0.0,1,1,Reinvestment,Canadian Dollar,1,1,11,14,1.0,0
6,4,0,294.27,5.6879,0,0,0.0,0,0,Cheque,Euro,383,1,1770,37,0.3016,0
23,4,1,425.9,6.0565,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,12,1.0,0
15,4,0,164.87,5.1112,0,0,0.0,0,0,Wire,US Dollar,1,1,69,23,1.0,0
7,4,0,120.53,4.8002,0,0,0.0,0,0,Cheque,Euro,1,1,17,13,1.0,0
2,2,1,416.34,6.0339,0,0,0.0,0,0,Cash,Euro,1,1,14,2,1.0,0
12,3,0,211.99,5.3612,0,0,0.0,0,0,Cheque,Euro,383,1,1770,32,0.2173,0
10,1,0,4592.46,8.4324,0,0,0.0,0,0,ACH,US Dollar,1,1,11,15,1.0,0
4,5,1,235008.18,12.3674,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,174,1.0,0
0,3,1,710.87,6.5679,0,0,0.0,0,0,Credit Card,Euro,2,1,4,6,1.1693,0
15,3,0,196.23,5.2844,0,0,0.0,0,0,Cash,Australian Dollar,1,1,17,55,1.0,0
17,3,0,295728565.89,19.505,0,0,0.0,1,1,Reinvestment,Yen,1,1,4,10,1.0,0
0,3,1,1386.83,7.2355,0,0,0.0,1,1,Reinvestment,Rupee,1,1,4,4,1.0,0
14,4,0,1306665.82,14.083,0,0,0.0,0,0,Cheque,US Dollar,626,2,1770,3,1290.4258,0
5,3,1,438.41,6.0854,0,0,0.0,0,0,Cheque,US Dollar,1,1,46,24,1.0,0
2,0,1,437.09,6.0824,0,0,0.0,0,0,Credit Card,US Dollar,1,1,13,15,1.0,0
5,2,1,475.71,6.1669,0,0,0.0,0,0,Cheque,Euro,1,1,372,4,1.0,0
20,3,0,177.67,5.1855,0,0,0.0,0,0,ACH,US Dollar,2,2,4,17,1.0,0
9,4,0,5906.81,8.684,0,0,0.0,0,1,Cash,UK Pound,1,1,18,18,1.0,0
12,4,0,58540.99,10.9775,0,0,0.0,0,0,Cash,Shekel,3,1,96,7,45.5519,0
23,3,1,411.89,6.0232,0,0,0.0,0,0,Cash,Saudi Riyal,1,1,7,19,1.0,0
10,4,0,126563.14,11.7485,0,0,0.0,0,0,Cash,Shekel,1,1,3,9,1.0,0
21,3,0,2227.44,7.7091,0,0,0.0,0,0,Cheque,US Dollar,1,1,30,6,1.0,0
12,4,0,150.31,5.0193,0,0,0.0,0,0,Cash,UK Pound,1,1,32,8,1.0,0
1,6,1,9014.18,9.1067,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,29,8.9021,0
6,3,0,46.83,3.8677,0,0,0.0,0,0,Credit Card,Shekel,49,1,1770,15,0.0302,0
15,6,0,489.98,6.1964,0,0,0.0,0,0,Cheque,Euro,1,1,72,4,1.0,0
18,3,0,1658.07,7.414,0,0,0.0,1,1,Reinvestment,Yen,1,1,21,26,1.0,0
21,4,0,166.83,5.123,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,22,1.0,0
0,3,1,206212.17,12.2367,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,14,8,1.0,0
1,4,1,194.58,5.276,0,0,0.0,0,0,Credit Card,Euro,1,1,1,37,1.0,0
11,4,0,676.55,6.5185,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,16,1.0,0
1,4,1,5487.98,8.6105,0,0,0.0,0,0,Credit Card,Rupee,1,1,12,4,1.0,0
18,0,0,176.06,5.1765,0,0,0.0,0,0,Credit Card,Euro,1,1,17,17,1.0,0
0,3,1,13.89,2.7007,0,0,0.0,1,1,Reinvestment,UK Pound,1,1,10,6,1.0,0
4,4,1,1031.39,6.9396,0,0,0.0,0,0,Cash,Yuan,2,1,100,27,0.0049,0
12,0,0,703.81,6.5579,0,0,0.0,0,0,Cheque,Euro,1,1,53,7,1.0,0
18,4,0,6717.96,8.8127,0,0,0.0,0,0,Credit Card,Euro,1,2,5,9,1.0,0
6,3,0,20694.88,9.9377,0,1,-0.292186,1,1,ACH,Australian Dollar,1,1,76,43,1.0,0
6,4,0,14424428.03,16.4844,0,0,0.0,0,0,Cheque,Yen,1,1,56,23,1.0,0
21,3,0,37.88,3.6605,0,0,0.0,0,0,Credit Card,US Dollar,1,1,52,16,1.0,0
3,1,1,825.82,6.7176,0,0,0.0,0,0,Credit Card,US Dollar,1,1,52,48,1.0,0
7,3,0,2325.15,7.752,0,0,0.0,0,0,Cheque,US Dollar,1,1,4,13,1.0,0
0,3,1,3765.85,8.234,0,0,0.0,0,0,ACH,US Dollar,1,1,1,32,1.0,0
5,4,1,123.67,4.8257,0,0,0.0,0,0,Credit Card,US Dollar,1,1,32,24,1.0,0
3,5,1,2729.84,7.9124,0,0,0.0,0,0,Cash,Euro,1,1,16,32,1.0,0
0,3,1,1679750.03,14.3342,0,0,0.0,0,0,Cheque,UK Pound,1,1,19,18,1.0,0
0,1,1,72.75,4.3007,0,0,0.0,0,0,Cash,US Dollar,2,1,28,12,0.5117,0
0,4,1,238.83,5.4799,0,0,0.0,0,0,Cheque,US Dollar,1,1,380,22,1.0,0
0,2,1,178.77,5.1917,0,0,0.0,0,0,Credit Card,Yuan,1,1,380,9,1.0,0
0,3,1,2455.5,7.8065,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
0,3,1,91163.28,11.4204,0,0,0.0,1,1,Reinvestment,Australian Dollar,1,1,380,185,1.0,0
4,3,1,451.45,6.1147,0,0,0.0,0,0,Cash,US Dollar,1,1,7,21,1.0,0
14,1,0,6610.01,8.7965,0,0,0.0,0,0,Credit Card,US Dollar,1,1,10,15,1.0,0
20,5,0,77.26,4.36,0,0,0.0,0,0,Cheque,Euro,1,1,26,26,1.0,0
2,4,1,280.16,5.6389,0,0,0.0,0,0,Cash,US Dollar,1,2,89,28,1.0,0
23,4,1,558.02,6.3262,0,0,0.0,0,0,Credit Card,Brazil Real,1,1,41,15,1.0,0
10,3,0,458.81,6.1308,0,0,0.0,0,0,ACH,US Dollar,1,1,43,10,1.0,0
2,1,1,137.26,4.9291,0,0,0.0,0,0,Cheque,US Dollar,1,1,6,30,1.0,0
13,5,0,1458.91,7.2861,0,0,0.0,0,0,Cheque,Euro,1,1,21,8,1.0,0
0,1,1,927.24,6.8333,0,0,0.0,0,0,Credit Card,Yuan,1,1,6,13,1.0,0
8,2,0,174.52,5.1678,0,0,0.0,0,0,Cash,US Dollar,1,1,5,11,1.0,0
0,4,1,4024.23,8.3003,0,0,0.0,0,0,Cheque,US Dollar,1,3,101,49,1.0,0
10,3,0,3036.82,8.0189,0,0,0.0,0,0,Cheque,US Dollar,1,1,11,33,1.0,0
0,6,1,24.46,3.2371,0,0,0.0,0,0,Credit Card,US Dollar,1,1,71,48,1.0,0
5,2,1,822.37,6.7134,0,0,0.0,0,0,Credit Card,Shekel,1,1,30,14,1.0,0
