id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,pub_rec_bankruptcies,default_bool
1041756,1272024,4500,4500,4475.0, 60 months,10.65%,97.06,B,B2,< 1 year,MORTGAGE,42000.0,Source Verified,Dec-11,car,750xx,TX,5.4,0,Feb-83,0,,,4,0,8220,78.30%,9,4910.673856,4883.39,4500.0,410.67,0.0,0.0,0.0,Dec-12,3946.24,Dec-12,0.0,0
1068694,1303326,12000,12000,12000.0, 36 months,16.29%,423.61,D,D1,9 years,RENT,88365.0,Verified,Dec-11,debt_consolidation,852xx,AZ,16.85,0,Oct-96,0,,,6,0,22936,96.40%,15,14688.34153,14688.34,12000.0,2688.34,0.0,0.0,0.0,Nov-13,5800.45,Sep-15,0.0,0
1068792,1303200,12000,12000,12000.0, 36 months,13.49%,407.17,C,C1,4 years,RENT,72000.0,Source Verified,Dec-11,debt_consolidation,937xx,CA,21.33,0,May-03,1,,,11,0,3419,27.60%,19,13990.92132,13990.92,12000.0,1990.92,0.0,0.0,0.0,Apr-14,426.26,May-16,0.0,0
1068558,1303163,12000,12000,12000.0, 36 months,10.65%,390.88,B,B2,< 1 year,RENT,62000.0,Verified,Dec-11,credit_card,750xx,TX,23.94,0,Jun-02,0,,,10,0,20310,78.40%,51,12780.07239,12780.07,12000.0,780.07,0.0,0.0,0.0,Sep-12,10046.57,Apr-16,0.0,0
1068322,1302938,7000,7000,7000.0, 36 months,10.65%,228.02,B,B2,3 years,MORTGAGE,43680.0,Not Verified,Dec-11,credit_card,559xx,MN,5.38,0,Oct-00,0,39.0,,7,0,6245,78.10%,11,7689.273614,7689.27,7000.0,689.27,0.0,0.0,0.0,Feb-13,4958.61,Feb-13,0.0,0
1065674,1299785,8200,8200,8200.0, 60 months,19.42%,214.62,E,E3,3 years,RENT,120000.0,Source Verified,Dec-11,debt_consolidation,104xx,NY,2.8,0,Jun-07,2,,,5,0,10392,88.40%,6,11909.45001,11909.45,8200.0,3709.45,0.0,0.0,0.0,Dec-14,4625.07,May-16,0.0,0
1068547,1303150,10500,10500,10500.0, 36 months,12.69%,352.23,B,B5,10+ years,RENT,66000.0,Verified,Dec-11,medical,950xx,CA,20.73,1,Sep-98,2,10.0,,8,0,5790,51.20%,26,11233.31941,11233.32,10500.0,733.32,0.0,0.0,0.0,Oct-12,4421.32,Oct-12,0.0,0
1068545,1303147,7000,7000,7000.0, 36 months,11.71%,231.54,B,B3,4 years,OWN,39120.0,Not Verified,Dec-11,debt_consolidation,329xx,FL,21.01,0,Dec-96,0,26.0,33.0,8,1,9414,52.40%,26,7933.963623,7933.96,7000.0,933.96,0.0,0.0,0.0,Jun-13,4235.03,May-16,0.0,0
1049528,1280928,20000,12800,12775.0, 60 months,11.71%,282.86,B,B3,4 years,MORTGAGE,47800.0,Verified,Dec-11,debt_consolidation,226xx,VA,10.04,0,Nov-01,0,,,15,0,16447,46.30%,27,15169.30547,15139.68,12800.0,2369.31,0.0,0.0,0.0,Nov-13,9242.39,Nov-13,0.0,0
1068542,1303143,17500,17500,17500.0, 60 months,17.27%,437.47,D,D3,7 years,MORTGAGE,45000.0,Not Verified,Dec-11,credit_card,992xx,WA,21.31,0,Sep-02,2,,,13,0,20129,86.10%,26,10037.1,10037.1,3077.85,3473.25,0.0,3486.0,625.617,Apr-13,437.47,Dec-15,0.0,1
1068350,1302971,3500,3500,3500.0, 36 months,6.03%,106.53,A,A1,10+ years,MORTGAGE,83000.0,Verified,Dec-11,car,614xx,IL,2.31,0,Jan-86,0,35.0,,6,0,3092,13.40%,28,3834.858171,3834.86,3500.0,334.86,0.0,0.0,0.0,Jan-15,107.86,Dec-14,0.0,0
1068509,1302907,6200,6200,6200.0, 36 months,9.91%,199.8,B,B1,2 years,RENT,25000.0,Not Verified,Dec-11,debt_consolidation,902xx,CA,20.64,0,May-98,2,,,7,0,6533,47.70%,12,2452.22,2452.22,1700.79,493.16,0.0,258.27,2.54,Dec-12,199.8,May-13,0.0,1
1068508,1302906,6000,6000,6000.0, 36 months,8.90%,190.52,A,A5,8 years,OWN,28800.0,Not Verified,Dec-11,debt_consolidation,083xx,NJ,13.17,0,Jul-05,0,,,11,0,5269,36.80%,13,6858.700001,6858.7,6000.0,858.7,0.0,0.0,0.0,Jan-15,198.47,May-16,0.0,0
1066641,1300833,7200,7200,7200.0, 36 months,9.91%,232.02,B,B1,6 years,RENT,135000.0,Not Verified,Dec-11,credit_card,100xx,NY,6.12,0,Jan-97,0,,,7,0,16627,79.60%,18,8352.709998,8352.71,7200.0,1152.71,0.0,0.0,0.0,Jan-15,240.64,May-16,0.0,0
1068315,1302930,9500,9500,9500.0, 36 months,8.90%,301.66,A,A5,7 years,MORTGAGE,50000.0,Not Verified,Dec-11,credit_card,770xx,TX,8.18,0,Jun-05,0,,,8,0,13422,60.50%,13,10495.82126,10495.82,9500.0,995.82,0.0,0.0,0.0,Jul-13,5378.43,May-16,0.0,0
1068309,1302924,18825,18825,18800.0, 60 months,16.77%,465.53,D,D2,10+ years,RENT,38000.0,Verified,Dec-11,debt_consolidation,787xx,TX,23.18,0,Dec-04,0,,,6,0,11004,79.70%,7,18749.25,18724.53,8087.75,6786.71,0.0,3874.79,670.8193,Sep-14,465.53,May-16,0.0,1
1068326,1302942,24000,24000,24000.0, 36 months,10.65%,781.76,B,B2,10+ years,RENT,45000.0,Verified,Dec-11,debt_consolidation,926xx,CA,14.8,0,Feb-90,0,,,5,0,24708,55.20%,9,28143.25001,28143.25,24000.0,4143.25,0.0,0.0,0.0,Jan-15,791.58,Dec-14,0.0,0
1066767,1300950,6000,6000,6000.0, 36 months,13.49%,203.59,C,C1,10+ years,RENT,80000.0,Not Verified,Dec-11,debt_consolidation,931xx,CA,11.58,0,Feb-02,0,,,8,0,15499,83.80%,16,7328.920002,7328.92,6000.0,1328.92,0.0,0.0,0.0,Jan-15,212.86,May-16,0.0,0
1068484,1302879,6000,6000,6000.0, 36 months,13.49%,203.59,C,C1,5 years,RENT,50000.0,Not Verified,Dec-11,debt_consolidation,860xx,AZ,15.38,0,Mar-04,1,,,6,0,15191,91.50%,7,7328.920002,7328.92,6000.0,1328.92,0.0,0.0,0.0,Jan-15,214.39,Dec-14,0.0,0
1068292,1302706,2100,2100,2100.0, 36 months,12.42%,70.18,B,B4,10+ years,MORTGAGE,30000.0,Not Verified,Dec-11,vacation,712xx,LA,19.72,0,Jul-95,1,,,12,0,12183,82.90%,26,2553.84,2553.84,2100.0,423.84,30.0,0.0,0.0,Dec-14,72.44,Nov-14,0.0,0
1068273,1302680,5500,5500,5500.0, 36 months,6.62%,168.88,A,A2,8 years,MORTGAGE,110000.0,Verified,Dec-11,small_business,060xx,CT,9.69,0,Aug-94,0,,,7,0,14136,21.90%,26,6079.289999,6079.29,5500.0,579.29,0.0,0.0,0.0,Jan-15,178.58,Dec-14,0.0,0
1068274,1302681,11000,11000,11000.0, 36 months,6.62%,337.75,A,A2,8 years,OWN,45608.0,Source Verified,Dec-11,debt_consolidation,707xx,LA,20.5,0,Jun-92,0,,,7,0,10677,58.70%,11,12158.61,12158.61,11000.0,1158.61,0.0,0.0,0.0,Jan-15,349.86,May-16,0.0,0
1068440,1302831,26800,26800,26800.0, 60 months,20.89%,723.38,F,F1,3 years,MORTGAGE,120000.0,Verified,Dec-11,debt_consolidation,342xx,FL,12.15,0,May-06,0,,,13,0,14772,48%,18,32895.86293,32895.86,26800.0,6095.86,0.0,0.0,0.0,Mar-13,23499.05,May-16,0.0,0
1046456,1277297,8000,8000,8000.0, 36 months,12.69%,268.36,B,B5,5 years,MORTGAGE,35000.0,Not Verified,Dec-11,debt_consolidation,604xx,IL,10.05,0,Oct-02,0,,,7,0,6842,97.70%,18,9000.143229,9000.14,8000.0,1000.14,0.0,0.0,0.0,Mar-13,5514.5,Jun-15,0.0,0
1068012,1302365,10000,10000,10000.0, 36 months,18.25%,362.78,D,D5,1 year,RENT,75000.0,Source Verified,Dec-11,credit_card,900xx,CA,24.14,0,Mar-97,0,77.0,,9,0,22828,96.30%,26,11730.6,11730.6,8320.22,3145.08,36.24699818,229.06,2.2906,Jan-15,200.0,Jan-15,0.0,1
1055725,1287293,8000,8000,8000.0, 36 months,11.71%,264.61,B,B3,9 years,MORTGAGE,35000.0,Verified,Dec-11,credit_card,895xx,NV,9.7,0,Apr-06,0,,,7,0,6142,46.50%,8,9435.85818,9435.86,8000.0,1435.86,0.0,0.0,0.0,May-14,2295.56,Apr-14,0.0,0
1061814,1293438,10000,10000,10000.0, 36 months,8.90%,317.54,A,A5,6 years,RENT,24000.0,Verified,Dec-11,debt_consolidation,900xx,CA,7.0,0,Jan-00,0,28.0,,6,0,6734,49.50%,21,10869.33055,10869.33,10000.0,869.33,0.0,0.0,0.0,Mar-13,6743.26,Mar-13,0.0,0
1068232,1302622,12000,12000,12000.0, 36 months,11.71%,396.92,B,B3,2 years,MORTGAGE,126000.0,Not Verified,Dec-11,debt_consolidation,430xx,OH,13.32,0,Apr-90,0,74.0,,17,0,32711,54.10%,38,14183.43257,14183.43,12000.0,2183.43,0.0,0.0,0.0,May-14,3074.04,Apr-16,0.0,0
1068405,1302785,10000,10000,10000.0, 36 months,7.90%,312.91,A,A4,1 year,RENT,43000.0,Not Verified,Dec-11,debt_consolidation,919xx,CA,25.26,0,Jun-03,0,,,8,0,8215,37.20%,16,11264.48,11264.48,10000.0,1264.48,0.0,0.0,0.0,Jan-15,4.84,Jan-15,0.0,0
1068395,1302773,12000,12000,12000.0, 36 months,9.91%,386.7,B,B1,1 year,RENT,50000.0,Not Verified,Dec-11,debt_consolidation,926xx,CA,16.44,0,Jan-00,1,,,11,0,14335,29.30%,25,13921.18,13921.18,12000.0,1921.18,0.0,0.0,0.0,Jan-15,392.03,Jan-15,0.0,0
1068202,1302588,25000,25000,23088.16106, 60 months,13.49%,575.12,C,C1,10+ years,MORTGAGE,67000.0,Verified,Dec-11,credit_card,996xx,AK,14.15,0,Aug-99,0,28.0,,6,0,15319,91.20%,21,23880.65,20309.6,13833.2,8008.11,28.76,2010.58,361.9044,Mar-15,1179.0,Jul-15,0.0,1
1068006,1302360,19750,19750,19725.0, 36 months,10.65%,643.33,B,B2,4 years,RENT,45000.0,Verified,Dec-11,debt_consolidation,974xx,OR,22.8,0,Sep-00,0,56.0,,12,0,16576,54.20%,28,11930.65,11915.62,8590.58,2698.78,0.0,641.29,6.412899997,Sep-13,787.01,Nov-13,0.0,1
1068075,1302430,10000,10000,10000.0, 36 months,9.91%,322.25,B,B1,3 years,RENT,31200.0,Source Verified,Dec-11,debt_consolidation,104xx,NY,14.81,0,Oct-05,0,,,13,0,5540,27%,19,10904.83903,10904.84,10000.0,904.84,0.0,0.0,0.0,Jan-13,6912.69,Mar-15,0.0,0
1065642,1299748,13650,13650,13650.0, 36 months,12.42%,456.12,B,B4,4 years,RENT,66000.0,Verified,Dec-11,debt_consolidation,891xx,NV,24.09,0,Feb-01,0,74.0,,11,0,8933,56.50%,34,16012.11212,16012.11,13650.0,2362.11,0.0,0.0,0.0,Dec-13,5980.83,May-16,0.0,0
1068179,1302564,28000,11800,11775.0, 60 months,19.91%,312.04,E,E4,10+ years,RENT,52000.0,Verified,Dec-11,debt_consolidation,752xx,TX,20.7,0,Dec-88,0,,,10,0,29178,87.60%,16,12173.07,12147.29,4281.54,4759.37,0.0,3132.16,563.7888,Jun-14,312.04,Sep-14,0.0,1
1068158,1302728,18000,18000,18000.0, 36 months,7.90%,563.23,A,A4,10+ years,RENT,56964.0,Source Verified,Dec-11,debt_consolidation,935xx,CA,27.55,0,Feb-99,0,,,7,0,17381,76.60%,20,20276.0603,20276.06,18000.0,2276.06,0.0,0.0,0.0,Jan-15,567.29,May-16,0.0,0
1068180,1302565,2500,2500,2500.0, 36 months,14.27%,85.78,C,C2,7 years,RENT,49500.0,Source Verified,Dec-11,debt_consolidation,325xx,FL,10.33,0,Nov-04,1,52.0,,7,0,9868,37.70%,20,2529.902083,2529.9,2500.0,29.9,0.0,0.0,0.0,Feb-12,2530.74,Feb-12,0.0,0
1065673,1299784,21000,21000,20120.80657, 60 months,20.30%,559.89,E,E5,10+ years,RENT,70000.0,Verified,Dec-11,credit_card,801xx,CO,23.21,0,Dec-91,2,,,17,0,12508,70.70%,25,27097.72185,24863.3,21000.0,6097.72,0.0,0.0,0.0,Aug-13,17029.75,Feb-16,0.0,0
1068159,1302729,35000,35000,35000.0, 36 months,8.90%,1111.37,A,A5,6 years,MORTGAGE,125000.0,Verified,Dec-11,debt_consolidation,928xx,CA,22.71,0,Aug-00,0,,,8,0,9051,34.80%,32,40009.00999,40009.01,35000.0,5009.01,0.0,0.0,0.0,Jan-15,1123.85,Mar-16,0.0,0
1068165,1302549,10000,10000,10000.0, 36 months,7.51%,311.11,A,A3,3 years,RENT,33000.0,Not Verified,Dec-11,credit_card,080xx,NJ,9.75,0,Oct-04,1,,,9,0,68,0.60%,19,11028.3575,11028.36,10000.0,1028.36,0.0,0.0,0.0,Dec-13,4190.34,Nov-13,0.0,0
1059689,1291305,7000,7000,7000.0, 36 months,12.69%,234.82,B,B5,< 1 year,RENT,30000.0,Source Verified,Dec-11,credit_card,233xx,VA,15.8,0,Aug-04,2,,,7,0,15455,47.60%,11,8453.250717,8453.25,7000.0,1453.25,0.0,0.0,0.0,Jan-15,238.06,Jan-15,0.0,0
1066215,1300572,24000,24000,24000.0, 36 months,15.96%,843.3,C,C5,8 years,MORTGAGE,90000.0,Source Verified,Dec-11,home_improvement,927xx,CA,9.17,0,Jun-95,1,,,9,0,30952,71.20%,23,5895.68,5895.68,3813.57,2082.11,0.0,0.0,0.0,Aug-12,843.3,May-16,0.0,1
1063270,1295780,10625,10625,10625.0, 36 months,7.51%,330.56,A,A3,5 years,MORTGAGE,23000.0,Not Verified,Dec-11,medical,970xx,OR,18.89,0,Feb-05,1,,,9,0,7114,43.40%,21,11843.01164,11843.01,10625.0,1218.01,0.0,0.0,0.0,Jun-14,2594.01,Oct-15,0.0,0
1067931,1302311,5000,5000,5000.0, 36 months,14.65%,172.48,C,C3,2 years,RENT,24000.0,Source Verified,Dec-11,debt_consolidation,150xx,PA,18.3,0,Nov-05,2,24.0,,5,0,2429,33.30%,9,5682.99014,5682.99,5000.0,682.99,0.0,0.0,0.0,Jan-13,3615.46,May-16,0.0,0
1067922,1302299,8850,8850,8850.0, 36 months,6.62%,271.73,A,A2,10+ years,RENT,62000.0,Source Verified,Dec-11,credit_card,211xx,MD,17.71,0,Sep-98,0,,,7,0,9466,35.90%,19,9782.190001,9782.19,8850.0,932.19,0.0,0.0,0.0,Jan-15,5.67,May-16,0.0,0
1067919,1302295,6375,6375,6375.0, 36 months,7.51%,198.34,A,A3,4 years,RENT,44000.0,Source Verified,Dec-11,debt_consolidation,303xx,GA,4.8,0,Nov-00,0,,,7,0,6324,58%,11,6737.872873,6737.87,6375.0,362.87,0.0,0.0,0.0,Dec-12,2585.54,May-16,0.0,0
1068106,1302467,6000,6000,6000.0, 36 months,11.71%,198.46,B,B3,1 year,RENT,90000.0,Not Verified,Dec-11,credit_card,070xx,NJ,2.97,1,May-07,0,16.0,,10,0,8489,56.60%,23,7041.911592,7041.91,6000.0,1041.91,0.0,0.0,0.0,Mar-14,2082.79,Mar-14,0.0,0
1068111,1302472,11100,11100,11100.0, 36 months,6.62%,340.82,A,A2,10+ years,RENT,41000.0,Verified,Dec-11,credit_card,194xx,PA,29.85,0,Jan-91,1,,,8,0,17518,62.30%,18,8120.14,8120.14,6516.79,976.85,0.0,626.5,6.265000001,Nov-13,340.82,Mar-14,0.0,1
1067655,1302044,10000,10000,10000.0, 60 months,12.69%,225.95,B,B5,2 years,MORTGAGE,56000.0,Source Verified,Dec-11,debt_consolidation,923xx,CA,10.82,0,Apr-00,1,,,11,0,10081,31.20%,18,12739.07,12739.07,10000.0,2739.07,0.0,0.0,0.0,Oct-14,5526.53,Sep-14,0.0,0
1060662,1292431,6200,6200,6200.0, 36 months,6.03%,188.71,A,A1,5 years,MORTGAGE,26500.0,Not Verified,Dec-11,small_business,263xx,WV,18.2,0,Jun-00,0,,,6,0,2982,16%,18,6793.18285,6793.18,6200.0,593.18,0.0,0.0,0.0,Jan-15,1.83,Jan-15,0.0,0
1061304,1293317,15000,15000,15000.0, 36 months,18.64%,547.12,E,E1,1 year,RENT,54000.0,Not Verified,Dec-11,debt_consolidation,300xx,GA,19.69,0,Aug-06,2,,,9,0,15183,90.30%,12,19405.30244,19405.3,15000.0,4405.3,0.0,0.0,0.0,May-14,4641.23,May-16,0.0,0
1068095,1302453,4200,4200,4200.0, 36 months,11.71%,138.92,B,B3,2 years,RENT,53000.0,Not Verified,Dec-11,other,403xx,MD,16.91,0,Dec-02,0,60.0,,15,0,8336,79.70%,22,5001.080367,5001.08,4200.0,801.08,0.0,0.0,0.0,Jan-15,141.26,Jun-15,0.0,0
1067182,1301537,14000,14000,14000.0, 36 months,14.27%,480.33,C,C2,4 years,RENT,52800.0,Not Verified,Dec-11,debt_consolidation,919xx,CA,7.36,0,Feb-05,1,,,9,0,13378,70.80%,14,14488.26632,14488.27,14000.0,488.27,0.0,0.0,0.0,Apr-12,13531.87,Apr-12,0.0,0
822464,1030901,8875,8875,8875.0, 36 months,7.51%,276.11,A,A3,1 year,MORTGAGE,38000.0,Not Verified,Dec-11,debt_consolidation,301xx,GA,23.53,0,Jun-93,1,,,13,0,19056,62.10%,27,9713.561012,9713.56,8875.0,838.56,0.0,0.0,0.0,Sep-13,4472.8,Sep-13,0.0,0
1063526,1296092,13500,13500,13500.0, 36 months,9.91%,435.04,B,B1,7 years,RENT,38000.0,Verified,Dec-11,debt_consolidation,917xx,CA,12.38,0,May-97,1,,,3,0,16023,67.30%,7,15659.00546,15659.01,13500.0,2159.01,0.0,0.0,0.0,Jan-15,307.62,Jan-15,0.0,0
1068091,1302450,12000,12000,12000.0, 36 months,9.91%,386.7,B,B1,2 years,RENT,42000.0,Not Verified,Dec-11,debt_consolidation,553xx,MN,7.83,0,Jun-06,2,,,8,0,9749,65.40%,16,11234.49,11234.49,9011.72,1807.88,0.0,414.89,4.148900002,May-14,386.7,Oct-15,0.0,1
1068090,1302449,16000,16000,15975.0, 60 months,19.91%,423.11,E,E4,4 years,RENT,55000.0,Verified,Dec-11,debt_consolidation,993xx,WA,15.8,0,Feb-04,0,54.0,,8,0,7743,72.40%,19,22286.22034,22251.4,16000.0,6286.22,0.0,0.0,0.0,May-14,10869.79,May-14,0.0,0
1068082,1270159,21600,21600,20498.26578, 60 months,19.42%,565.32,E,E3,8 years,MORTGAGE,60000.0,Source Verified,Dec-11,debt_consolidation,312xx,GA,16.74,1,Dec-90,0,23.0,,6,0,13354,78.10%,21,27586.78141,24859.66,21600.0,5986.78,0.0,0.0,0.0,Aug-13,17416.49,May-16,0.0,0
1068078,1302434,6000,6000,6000.0, 36 months,10.65%,195.44,B,B2,6 years,MORTGAGE,87000.0,Not Verified,Dec-11,home_improvement,074xx,NJ,12.86,2,Mar-00,0,9.0,,12,0,11739,40.50%,22,7000.232528,7000.23,6000.0,1000.23,0.0,0.0,0.0,Jul-14,1335.92,May-16,0.0,0
1057633,1289398,8450,8450,8425.0, 60 months,16.77%,208.97,D,D2,5 years,OWN,25000.0,Verified,Dec-11,debt_consolidation,606xx,IL,22.51,0,Mar-04,2,,,6,0,17614,83.50%,21,12206.22001,12170.11,8450.0,3756.22,0.0,0.0,0.0,Sep-15,3239.35,Sep-15,0.0,0
1046204,1276836,20000,20000,18590.33777, 60 months,13.49%,460.1,C,C1,1 year,RENT,82000.0,Not Verified,Dec-11,credit_card,432xx,OH,17.68,0,Feb-95,0,,,13,0,26693,61.40%,23,26403.41,23753.25,20000.0,6403.41,0.0,0.0,0.0,Feb-15,9848.46,Mar-16,0.0,0
1067794,1302151,10000,10000,10000.0, 36 months,11.71%,330.76,B,B3,8 years,RENT,60000.0,Not Verified,Dec-11,debt_consolidation,921xx,CA,22.08,0,Jul-01,0,,,8,0,5626,29.30%,26,6002.23,6002.23,4293.91,1388.86,0.0,319.46,57.5028,Jul-13,62.38,Nov-13,0.0,1
1067816,1302174,12000,12000,12000.0, 36 months,16.29%,423.61,D,D1,5 years,MORTGAGE,80000.0,Verified,Dec-11,credit_card,303xx,GA,18.18,0,Apr-02,0,,,8,0,29609,97.20%,11,14949.9047,14949.9,12000.0,2949.9,0.0,0.0,0.0,Mar-14,4368.56,May-16,0.0,0
1068018,1302371,13475,13475,13450.0, 60 months,13.49%,309.99,C,C1,10+ years,RENT,25000.0,Verified,Dec-11,credit_card,917xx,CA,21.89,0,Dec-01,1,,,7,0,9943,65.80%,14,6198.89,6187.44,3516.74,2682.15,0.0,0.0,0.0,Oct-13,28.0,May-16,0.0,1
1052996,1284571,7200,7200,7200.0, 36 months,12.42%,240.59,B,B4,5 years,RENT,48000.0,Not Verified,Dec-11,major_purchase,602xx,IL,17.43,0,Sep-06,1,,,7,0,16450,80.20%,10,8677.64414,8677.64,7200.0,1462.64,15.0,0.0,0.0,Feb-15,19.26,Dec-15,0.0,0
1067818,1247741,5600,5600,5600.0, 36 months,14.65%,193.17,C,C3,1 year,MORTGAGE,85000.0,Not Verified,Dec-11,debt_consolidation,850xx,AZ,12.24,1,May-99,3,11.0,,8,0,6812,90.80%,31,1350.86,1350.86,905.39,445.47,0.0,0.0,0.0,Aug-12,193.17,May-16,0.0,1
1064842,1298688,12000,12000,11975.0, 36 months,14.27%,411.71,C,C2,< 1 year,RENT,57000.0,Verified,Dec-11,debt_consolidation,931xx,CA,10.86,0,Aug-98,1,,,7,0,9273,81.50%,11,14401.59573,14371.59,12000.0,2401.6,0.0,0.0,0.0,Dec-13,5359.38,Nov-15,0.0,0
1067109,1301487,8500,8500,8500.0, 36 months,6.03%,258.71,A,A1,2 years,RENT,25000.0,Not Verified,Dec-11,credit_card,216xx,MD,1.73,0,Oct-05,0,,,6,0,2463,28%,18,9074.821136,9074.82,8500.0,574.82,0.0,0.0,0.0,May-13,4936.27,May-13,0.0,0
1067971,1302322,8000,8000,8000.0, 36 months,9.91%,257.8,B,B1,2 years,RENT,34000.0,Source Verified,Dec-11,credit_card,151xx,PA,18.28,0,Dec-05,0,,,6,0,7434,78.50%,7,9280.79,9280.79,8000.0,1280.79,0.0,0.0,0.0,Jan-15,262.31,Apr-16,0.0,0
1057518,1289083,8000,8000,8000.0, 36 months,12.42%,267.33,B,B4,10+ years,RENT,40000.0,Not Verified,Dec-11,credit_card,971xx,OR,15.0,0,May-04,0,,,10,0,18601,88.20%,11,9623.539087,9623.54,8000.0,1623.54,0.0,0.0,0.0,Jan-15,269.73,Jan-15,0.0,0
1067473,1301868,16000,16000,8150.0, 60 months,15.27%,382.92,C,C4,10+ years,RENT,42656.4,Source Verified,Dec-11,debt_consolidation,305xx,GA,17.44,0,Oct-01,1,,,4,0,12830,92.30%,17,22394.08,11406.98,16000.0,6394.08,0.0,0.0,0.0,Nov-15,199.56,Nov-15,0.0,0
1062177,1294027,15000,15000,15000.0, 36 months,17.27%,536.81,D,D3,2 years,MORTGAGE,44400.0,Source Verified,Dec-11,house,334xx,FL,3.59,1,Jun-83,0,18.0,93.0,6,1,4582,91.60%,16,17994.71325,17994.71,15000.0,2994.71,0.0,0.0,0.0,Jun-13,9412.4,May-16,1.0,0
1067447,1301839,10000,10000,10000.0, 36 months,9.91%,322.25,B,B1,2 years,OWN,30000.0,Not Verified,Dec-11,debt_consolidation,050xx,VT,11.24,0,Feb-95,1,,,8,0,9152,66.80%,30,11387.44049,11387.44,10000.0,1387.44,0.0,0.0,0.0,Jul-14,369.43,May-16,0.0,0
1059412,1291030,10000,10000,10000.0, 36 months,6.62%,307.04,A,A2,5 years,MORTGAGE,70000.0,Not Verified,Dec-11,credit_card,129xx,NY,16.78,0,Aug-94,0,,,9,0,10770,69%,18,10903.4743,10903.47,10000.0,903.47,0.0,0.0,0.0,Dec-13,4152.52,Aug-15,0.0,0
1062608,1294481,8000,8000,8000.0, 36 months,14.65%,275.96,C,C3,3 years,RENT,28000.0,Not Verified,Dec-11,car,925xx,CA,12.6,0,Sep-06,1,,,8,0,6187,54.30%,11,8637.015205,8637.02,8000.0,637.02,0.0,0.0,0.0,Aug-12,6983.56,Mar-16,0.0,0
1067664,1302055,22000,22000,22000.0, 36 months,9.91%,708.95,B,B1,2 years,MORTGAGE,50000.0,Verified,Dec-11,debt_consolidation,483xx,MI,13.22,0,Sep-98,4,,,17,0,21470,49.80%,32,25523.44999,25523.45,22000.0,3523.45,0.0,0.0,0.0,Dec-14,1430.05,Dec-14,0.0,0
1067441,1301833,6000,6000,6000.0, 36 months,14.27%,205.86,C,C2,10+ years,MORTGAGE,94800.0,Verified,Dec-11,car,760xx,TX,24.53,0,Mar-86,1,,,13,0,71890,95.90%,30,7217.547545,7217.55,6000.0,1217.55,0.0,0.0,0.0,Dec-13,1960.88,Jun-14,0.0,0
1067654,1302043,16000,16000,15975.0, 60 months,9.91%,339.25,B,B1,10+ years,OWN,40000.0,Verified,Dec-11,debt_consolidation,329xx,FL,9.39,0,Jun-93,1,,,6,0,13270,28.50%,23,20209.06,20177.48,16000.0,4209.06,0.0,0.0,0.0,Mar-16,3585.81,Mar-16,0.0,0
1067644,1302032,2500,2500,2500.0, 36 months,7.51%,77.78,A,A3,,OWN,12000.0,Source Verified,Dec-11,debt_consolidation,961xx,CA,16.3,0,Aug-94,2,,,13,0,4853,42.20%,20,1838.88,1838.88,1575.06,253.74,0.0,10.08,0.0,Dec-13,77.78,May-16,0.0,1
1062288,1294350,13500,13500,13500.0, 36 months,9.91%,435.04,B,B1,2 years,MORTGAGE,36000.0,Source Verified,Dec-11,credit_card,200xx,DC,22.93,0,Apr-80,1,,,13,0,25011,67.20%,15,15622.37656,15622.38,13500.0,2122.38,0.0,0.0,0.0,Sep-14,1706.24,May-16,0.0,0
1067434,1301822,25000,25000,25000.0, 36 months,12.42%,835.39,B,B4,2 years,RENT,225000.0,Verified,Dec-11,debt_consolidation,085xx,NJ,8.32,1,Jul-04,0,13.0,,11,0,30449,34.60%,23,30073.68,30073.68,25000.0,5073.68,0.0,0.0,0.0,Jan-15,842.08,Dec-14,0.0,0
1067419,1301804,10000,10000,10000.0, 36 months,13.49%,339.31,C,C1,2 years,RENT,45900.0,Verified,Dec-11,small_business,951xx,CA,24.97,0,Oct-04,2,45.0,,10,0,8936,48.30%,12,12177.62544,12177.63,10000.0,2177.63,0.0,0.0,0.0,Sep-14,1669.38,May-16,0.0,0
1067601,1301984,2500,2500,2500.0, 36 months,13.49%,84.83,C,C1,4 years,RENT,27200.0,Not Verified,Dec-11,debt_consolidation,981xx,WA,6.44,0,Jul-08,0,,,6,0,3473,68.10%,6,3053.71,3053.71,2500.0,553.71,0.0,0.0,0.0,Jan-15,95.98,Dec-14,0.0,0
1067579,1301961,7325,7325,7325.0, 36 months,12.69%,245.72,B,B5,1 year,RENT,42000.0,Not Verified,Dec-11,debt_consolidation,330xx,FL,22.57,0,May-96,3,65.0,,12,0,7281,65%,29,8845.75,8845.75,7325.0,1520.75,0.0,0.0,0.0,Jan-15,249.25,Jan-15,0.0,0
